codigo_ponto;perfuracao__data;perfuracao__profundidade_final_m;perfuracao__metodo;boca_do_tubo__data;boca_do_tubo__diametro_pol;profundidade_util__data;url_detalhe;html_local;imagem_origem_url;imagem_local;updated_at_utc
2900008349;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008349;data/raw/html_pocos/2900008349.html;;;2026-04-10T17:27:17.123181+00:00
2900008349;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008349;data/raw/html_pocos/2900008349.html;;;2026-04-10T17:27:17.123181+00:00
2900008351;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008351;data/raw/html_pocos/2900008351.html;;;2026-04-10T17:27:17.521808+00:00
2900008351;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008351;data/raw/html_pocos/2900008351.html;;;2026-04-10T17:27:17.521808+00:00
2900008353;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008353;data/raw/html_pocos/2900008353.html;;;2026-04-10T17:27:17.919934+00:00
2900008353;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008353;data/raw/html_pocos/2900008353.html;;;2026-04-10T17:27:17.919934+00:00
2900008354;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008354;data/raw/html_pocos/2900008354.html;;;2026-04-10T17:27:18.319555+00:00
2900008354;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008354;data/raw/html_pocos/2900008354.html;;;2026-04-10T17:27:18.319555+00:00
2900008356;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008356;data/raw/html_pocos/2900008356.html;;;2026-04-10T17:27:18.717611+00:00
2900008356;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008356;data/raw/html_pocos/2900008356.html;;;2026-04-10T17:27:18.717611+00:00
2900008358;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008358;data/raw/html_pocos/2900008358.html;;;2026-04-10T17:27:19.114411+00:00
2900008358;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008358;data/raw/html_pocos/2900008358.html;;;2026-04-10T17:27:19.114411+00:00
2900008364;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008364;data/raw/html_pocos/2900008364.html;;;2026-04-10T17:27:19.510865+00:00
2900008364;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008364;data/raw/html_pocos/2900008364.html;;;2026-04-10T17:27:19.510865+00:00
2900008365;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008365;data/raw/html_pocos/2900008365.html;;;2026-04-10T17:27:19.910520+00:00
2900008365;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008365;data/raw/html_pocos/2900008365.html;;;2026-04-10T17:27:19.910520+00:00
2900008366;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008366;data/raw/html_pocos/2900008366.html;;;2026-04-10T17:27:20.309195+00:00
2900008366;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008366;data/raw/html_pocos/2900008366.html;;;2026-04-10T17:27:20.309195+00:00
2900008410;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008410;data/raw/html_pocos/2900008410.html;;;2026-04-10T17:27:20.707619+00:00
2900008410;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008410;data/raw/html_pocos/2900008410.html;;;2026-04-10T17:27:20.707619+00:00
2900023894;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023894;data/raw/html_pocos/2900023894.html;;;2026-04-10T17:27:21.108135+00:00
2900023894;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023894;data/raw/html_pocos/2900023894.html;;;2026-04-10T17:27:21.108135+00:00
2900029977;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029977;data/raw/html_pocos/2900029977.html;;;2026-04-10T17:27:21.529327+00:00
2900029977;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029977;data/raw/html_pocos/2900029977.html;;;2026-04-10T17:27:21.529327+00:00
2900031645;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031645;data/raw/html_pocos/2900031645.html;;;2026-04-10T17:27:21.919386+00:00
2900031645;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031645;data/raw/html_pocos/2900031645.html;;;2026-04-10T17:27:21.919386+00:00
2900000508;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000508;data/raw/html_pocos/2900000508.html;;;2026-04-10T17:27:22.312376+00:00
2900000508;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900000508;data/raw/html_pocos/2900000508.html;;;2026-04-10T17:27:22.312376+00:00
2900004002;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900004002;data/raw/html_pocos/2900004002.html;;;2026-04-10T17:27:22.709104+00:00
2900004002;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900004002;data/raw/html_pocos/2900004002.html;;;2026-04-10T17:27:22.709104+00:00
2900005367;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005367;data/raw/html_pocos/2900005367.html;;;2026-04-10T17:27:23.106758+00:00
2900005367;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005367;data/raw/html_pocos/2900005367.html;;;2026-04-10T17:27:23.106758+00:00
2900005368;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005368;data/raw/html_pocos/2900005368.html;;;2026-04-10T17:27:23.498590+00:00
2900005368;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005368;data/raw/html_pocos/2900005368.html;;;2026-04-10T17:27:23.498590+00:00
2900005369;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005369;data/raw/html_pocos/2900005369.html;;;2026-04-10T17:27:23.891277+00:00
2900005369;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005369;data/raw/html_pocos/2900005369.html;;;2026-04-10T17:27:23.891277+00:00
2900005370;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005370;data/raw/html_pocos/2900005370.html;;;2026-04-10T17:27:24.286165+00:00
2900005370;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005370;data/raw/html_pocos/2900005370.html;;;2026-04-10T17:27:24.286165+00:00
2900005371;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005371;data/raw/html_pocos/2900005371.html;;;2026-04-10T17:27:24.683003+00:00
2900005371;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005371;data/raw/html_pocos/2900005371.html;;;2026-04-10T17:27:24.683003+00:00
2900005377;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005377;data/raw/html_pocos/2900005377.html;;;2026-04-10T17:27:25.077839+00:00
2900005377;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900005377;data/raw/html_pocos/2900005377.html;;;2026-04-10T17:27:25.077839+00:00
2900008369;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008369;data/raw/html_pocos/2900008369.html;;;2026-04-10T17:27:25.476534+00:00
2900008369;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900008369;data/raw/html_pocos/2900008369.html;;;2026-04-10T17:27:25.476534+00:00
2900013535;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013535;data/raw/html_pocos/2900013535.html;;;2026-04-10T17:27:25.871995+00:00
2900013535;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013535;data/raw/html_pocos/2900013535.html;;;2026-04-10T17:27:25.871995+00:00
2900013540;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013540;data/raw/html_pocos/2900013540.html;;;2026-04-10T17:27:26.272164+00:00
2900013540;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013540;data/raw/html_pocos/2900013540.html;;;2026-04-10T17:27:26.272164+00:00
2900013575;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013575;data/raw/html_pocos/2900013575.html;;;2026-04-10T17:27:26.672772+00:00
2900013575;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013575;data/raw/html_pocos/2900013575.html;;;2026-04-10T17:27:26.672772+00:00
2900013581;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013581;data/raw/html_pocos/2900013581.html;;;2026-04-10T17:27:27.068884+00:00
2900013581;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013581;data/raw/html_pocos/2900013581.html;;;2026-04-10T17:27:27.068884+00:00
2900013637;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013637;data/raw/html_pocos/2900013637.html;;;2026-04-10T17:27:27.460165+00:00
2900013637;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013637;data/raw/html_pocos/2900013637.html;;;2026-04-10T17:27:27.460165+00:00
2900013639;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013639;data/raw/html_pocos/2900013639.html;;;2026-04-10T17:27:27.856404+00:00
2900013639;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013639;data/raw/html_pocos/2900013639.html;;;2026-04-10T17:27:27.856404+00:00
2900013642;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013642;data/raw/html_pocos/2900013642.html;;;2026-04-10T17:27:28.255893+00:00
2900013642;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900013642;data/raw/html_pocos/2900013642.html;;;2026-04-10T17:27:28.255893+00:00
2900022532;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022532;data/raw/html_pocos/2900022532.html;;;2026-04-10T17:27:28.655950+00:00
2900022532;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022532;data/raw/html_pocos/2900022532.html;;;2026-04-10T17:27:28.655950+00:00
2900022533;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022533;data/raw/html_pocos/2900022533.html;;;2026-04-10T17:27:29.052993+00:00
2900022533;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022533;data/raw/html_pocos/2900022533.html;;;2026-04-10T17:27:29.052993+00:00
2900022541;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022541;data/raw/html_pocos/2900022541.html;;;2026-04-10T17:27:29.451355+00:00
2900022541;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022541;data/raw/html_pocos/2900022541.html;;;2026-04-10T17:27:29.451355+00:00
2900022542;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022542;data/raw/html_pocos/2900022542.html;;;2026-04-10T17:27:29.849611+00:00
2900022542;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900022542;data/raw/html_pocos/2900022542.html;;;2026-04-10T17:27:29.849611+00:00
2900023526;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023526;data/raw/html_pocos/2900023526.html;;;2026-04-10T17:27:30.281924+00:00
2900023526;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023526;data/raw/html_pocos/2900023526.html;;;2026-04-10T17:27:30.281924+00:00
2900023527;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023527;data/raw/html_pocos/2900023527.html;;;2026-04-10T17:27:30.684949+00:00
2900023527;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023527;data/raw/html_pocos/2900023527.html;;;2026-04-10T17:27:30.684949+00:00
2900023528;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023528;data/raw/html_pocos/2900023528.html;;;2026-04-10T17:27:31.085476+00:00
2900023528;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023528;data/raw/html_pocos/2900023528.html;;;2026-04-10T17:27:31.085476+00:00
2900023530;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023530;data/raw/html_pocos/2900023530.html;;;2026-04-10T17:27:31.493898+00:00
2900023530;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900023530;data/raw/html_pocos/2900023530.html;;;2026-04-10T17:27:31.493898+00:00
2900024315;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024315;data/raw/html_pocos/2900024315.html;;;2026-04-10T17:27:31.893682+00:00
2900024315;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024315;data/raw/html_pocos/2900024315.html;;;2026-04-10T17:27:31.893682+00:00
2900024631;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024631;data/raw/html_pocos/2900024631.html;;;2026-04-10T17:27:32.294422+00:00
2900024631;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024631;data/raw/html_pocos/2900024631.html;;;2026-04-10T17:27:32.294422+00:00
2900024634;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024634;data/raw/html_pocos/2900024634.html;;;2026-04-10T17:27:32.692312+00:00
2900024634;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024634;data/raw/html_pocos/2900024634.html;;;2026-04-10T17:27:32.692312+00:00
2900024638;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024638;data/raw/html_pocos/2900024638.html;;;2026-04-10T17:27:33.093876+00:00
2900024638;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024638;data/raw/html_pocos/2900024638.html;;;2026-04-10T17:27:33.093876+00:00
2900024643;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024643;data/raw/html_pocos/2900024643.html;;;2026-04-10T17:27:33.493548+00:00
2900024643;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024643;data/raw/html_pocos/2900024643.html;;;2026-04-10T17:27:33.493548+00:00
2900024646;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024646;data/raw/html_pocos/2900024646.html;;;2026-04-10T17:27:33.906572+00:00
2900024646;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024646;data/raw/html_pocos/2900024646.html;;;2026-04-10T17:27:33.906572+00:00
2900024648;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024648;data/raw/html_pocos/2900024648.html;;;2026-04-10T17:27:34.308096+00:00
2900024648;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900024648;data/raw/html_pocos/2900024648.html;;;2026-04-10T17:27:34.308096+00:00
2900026223;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026223;data/raw/html_pocos/2900026223.html;;;2026-04-10T17:27:34.707047+00:00
2900026223;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900026223;data/raw/html_pocos/2900026223.html;;;2026-04-10T17:27:34.707047+00:00
2900027560;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027560;data/raw/html_pocos/2900027560.html;;;2026-04-10T17:27:35.104866+00:00
2900027560;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900027560;data/raw/html_pocos/2900027560.html;;;2026-04-10T17:27:35.104866+00:00
2900028998;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900028998;data/raw/html_pocos/2900028998.html;;;2026-04-10T17:27:35.498018+00:00
2900028998;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900028998;data/raw/html_pocos/2900028998.html;;;2026-04-10T17:27:35.498018+00:00
2900028999;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900028999;data/raw/html_pocos/2900028999.html;;;2026-04-10T17:27:35.889331+00:00
2900028999;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900028999;data/raw/html_pocos/2900028999.html;;;2026-04-10T17:27:35.889331+00:00
2900029000;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029000;data/raw/html_pocos/2900029000.html;;;2026-04-10T17:27:36.280792+00:00
2900029000;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029000;data/raw/html_pocos/2900029000.html;;;2026-04-10T17:27:36.280792+00:00
2900029001;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029001;data/raw/html_pocos/2900029001.html;;;2026-04-10T17:27:36.670079+00:00
2900029001;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029001;data/raw/html_pocos/2900029001.html;;;2026-04-10T17:27:36.670079+00:00
2900029276;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029276;data/raw/html_pocos/2900029276.html;;;2026-04-10T17:27:37.064591+00:00
2900029276;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900029276;data/raw/html_pocos/2900029276.html;;;2026-04-10T17:27:37.064591+00:00
2900031559;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031559;data/raw/html_pocos/2900031559.html;;;2026-04-10T17:27:37.456503+00:00
2900031559;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900031559;data/raw/html_pocos/2900031559.html;;;2026-04-10T17:27:37.456503+00:00
2900035436;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900035436;data/raw/html_pocos/2900035436.html;;;2026-04-10T17:27:37.851541+00:00
2900035436;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900035436;data/raw/html_pocos/2900035436.html;;;2026-04-10T17:27:37.851541+00:00
2900001134;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900001134;data/raw/html_pocos/2900001134.html;;;2026-04-10T17:27:38.242363+00:00
2900001134;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900001134;data/raw/html_pocos/2900001134.html;;;2026-04-10T17:27:38.242363+00:00
2900009158;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009158;data/raw/html_pocos/2900009158.html;;;2026-04-10T17:27:38.673072+00:00
2900009158;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009158;data/raw/html_pocos/2900009158.html;;;2026-04-10T17:27:38.673072+00:00
2900009159;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009159;data/raw/html_pocos/2900009159.html;;;2026-04-10T17:27:39.071628+00:00
2900009159;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009159;data/raw/html_pocos/2900009159.html;;;2026-04-10T17:27:39.071628+00:00
2900009160;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009160;data/raw/html_pocos/2900009160.html;;;2026-04-10T17:27:39.474689+00:00
2900009160;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009160;data/raw/html_pocos/2900009160.html;;;2026-04-10T17:27:39.474689+00:00
2900009161;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009161;data/raw/html_pocos/2900009161.html;;;2026-04-10T17:27:39.877216+00:00
2900009161;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009161;data/raw/html_pocos/2900009161.html;;;2026-04-10T17:27:39.877216+00:00
2900009162;Profundidade Inicial (m):;Perfurador:;;Altura(m):;Diâmetro (mm):;Profundidade Útil:;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009162;data/raw/html_pocos/2900009162.html;;;2026-04-10T17:27:40.276901+00:00
2900009162;Profundidade Inicial (m):;Perfurador:;;;;;https://siagasweb.sgb.gov.br/layout/detalhe.php?ponto=2900009162;data/raw/html_pocos/2900009162.html;;;2026-04-10T17:27:40.276901+00:00
